تاریخ,نماد,volume,ارزش,دفعات معامله,high,low,close,close_diff,درصد قیمت پایانی,مقدار آخرین قیمت,تغییر آخرین قیمت,درصد آخرین قیمت,قیمت روز قبل,ارزش بازار,date
1394/4/9,شنفت1,213540,1925646128,121,9170,8722,9016,6,0.06659267480577,8990,-20,-0.2219755826859,9010,11270000000000,1394/4/9
1394/4/10,شنفت1,257082,2277476322,95,9050,8620,8881,-135,-1.497338066,8751,-265,-2.939219166,9016,11101250000000,1394/4/10
1394/4/13,شنفت1,157192,1406561710,113,9079,8821,8916,35,0.39409976354014,8939,58,0.65307960815223,8881,11145000000000,1394/4/13
1394/4/14,شنفت1,169316,1500151484,94,9001,8620,8884,-32,-0.35890533871691,8640,-276,-3.095558546,8916,11105000000000,1394/4/14
1394/4/15,شنفت1,86114,750832742,87,8894,8600,8837,-47,-0.52904097253489,8700,-184,-2.071139127,8884,11046250000000,1394/4/15
1394/4/16,شنفت1,942388,8654056242,233,9278,8500,9183,346,3.91535589,9278,441,4.990381351,8837,11478750000000,1394/4/16
1394/4/20,شنفت1,638462,6129885878,260,9642,9320,9601,418,4.551889361,9642,459,4.9983665468801,9183,12001250000000,1394/4/20
1394/4/21,شنفت1,364828,3624991793,242,10068,9501,9936,335,3.4892198729299,9850,249,2.593479846,9601,12420000000000,1394/4/21
1394/4/22,شنفت1,270507,2680876357,180,10430,9511,9913,-23,-0.23148148148148,9979,43,0.43276972624798,9936,12391250000000,1394/4/22
1394/4/23,شنفت1,346897,3421756760,148,10299,9418,9864,-49,-0.4943004135983,9998,85,0.85745990113991,9913,12330000000000,1394/4/23
1394/4/24,شنفت1,318373,3013407342,154,10000,9371,9465,-399,-4.045012165,9372,-492,-4.98783455,9864,11831250000000,1394/4/24
1394/4/29,شنفت1,68145,632521794,32,9500,9000,9423,-42,-0.44374009508716,9256,-209,-2.208135235,9465,11778750000000,1394/4/29
1394/4/30,شنفت1,51475,489399343,87,9600,9003,9438,15,0.15918497293855,9600,177,1.878382681,9423,11797500000000,1394/4/30
1394/4/31,شنفت1,49127,466802977,36,9770,9370,9448,10,0.10595465140919,9420,-18,-0.19071837253655,9438,11810000000000,1394/4/31
1394/5/3,شنفت1,60457,571769672,39,9560,9201,9450,2,0.02116850127011,9210,-238,-2.519051651,9448,11812500000000,1394/5/3
1394/5/4,شنفت1,222033,2119760046,51,9689,9070,9522,72,0.76190476190476,9500,50,0.52910052910052,9450,11902500000000,1394/5/4
1394/5/5,شنفت1,256887,2449568493,64,9600,9167,9534,12,0.12602394454946,9301,-221,-2.320940979,9522,11917500000000,1394/5/5
1394/5/6,شنفت1,335500,3196315353,84,9900,9200,9527,-7,-0.0734214390602,9600,66,0.69225928256765,9534,11908750000000,1394/5/6
1394/5/7,شنفت1,91622,853783158,57,9679,9220,9463,-64,-0.67177495538994,9300,-227,-2.3827017948987,9527,11828750000000,1394/5/7
1394/5/10,شنفت1,14238,133057379,26,9498,9240,9457,-6,-0.06340483990277,9497,34,0.35929409278241,9463,11821250000000,1394/5/10
1394/5/11,شنفت1,34814,319208942,37,9400,9110,9424,-33,-0.34894786930316,9210,-247,-2.611821931,9457,11780000000000,1394/5/11
1394/5/12,شنفت1,69273,645002641,55,9490,9071,9398,-26,-0.27589134125636,9394,-30,-0.31833616298811,9424,11747500000000,1394/5/12
1394/5/13,شنفت1,9257,84745486,18,9299,9100,9390,-8,-0.08512449457331,9100,-298,-3.170887423,9398,11737500000000,1394/5/13
1394/5/14,شنفت1,23393,212799053,42,9150,9071,9367,-23,-0.24494142705005,9130,-260,-2.7689030883919,9390,11708750000000,1394/5/14
1394/5/17,شنفت1,80451,734345783,82,9500,8899,9303,-64,-0.68324970641614,9500,133,1.419878296,9367,11628750000000,1394/5/17
1394/5/18,شنفت1,367616,3507377090,123,9580,8853,9541,238,2.558314522,9332,29,0.31172739976351,9303,11926250000000,1394/5/18
1394/5/19,شنفت1,57736,525957325,50,9250,9064,9458,-83,-0.86992977675296,9064,-477,-4.999475946,9541,11822500000000,1394/5/19
1394/5/21,شنفت1,19762,177601533,35,9000,8986,9427,-31,-0.32776485514908,8986,-472,-4.990484246,9458,11783750000000,1394/5/21
1394/5/24,شنفت1,1400,12538400,6,8956,8956,9425,-2,-0.02121565715498,8956,-471,-4.99628726,9427,11781250000000,1394/5/24
1394/5/25,شنفت1,11850,106104900,11,8954,8954,9406,-19,-0.20159151193633,8954,-471,-4.9973474801061,9425,11757500000000,1394/5/25
1394/5/26,شنفت1,5471,48942856,4,8954,8936,9398,-8,-0.08505209440782,8936,-470,-4.9968105464597,9406,11747500000000,1394/5/26
1394/5/27,شنفت1,1110,9911190,1,8929,8929,9396,-2,-0.02128112364332,8929,-469,-4.9904234943605,9398,11745000000000,1394/5/27
1394/5/28,شنفت1,5991,53481657,9,8927,8927,9387,-9,-0.09578544061302,8927,-469,-4.991485739,9396,11733750000000,1394/5/28
1394/5/31,شنفت1,1494,13323492,3,8918,8918,9385,-2,-0.02130606157451,8918,-469,-4.996271439,9387,11731250000000,1394/5/31
1394/6/1,شنفت1,2315,20640540,4,8916,8916,9381,-4,-0.04262120404901,8916,-469,-4.997336175,9385,11726250000000,1394/6/1
1394/6/2,شنفت1,1673,14909776,2,8912,8912,9378,-3,-0.03197953309881,8912,-469,-4.999467008,9381,11722500000000,1394/6/2
1394/6/3,شنفت1,3618,32236380,6,8910,8910,9372,-6,-0.0639795265515,8910,-468,-4.990403071,9378,11715000000000,1394/6/3
1394/6/4,شنفت1,7120,63396480,3,8904,8904,9361,-11,-0.11737089201877,8904,-468,-4.993597951,9372,11701250000000,1394/6/4
1394/6/7,شنفت1,4629,41165697,6,8893,8893,9354,-7,-0.0747783356479,8893,-468,-4.999465869,9361,11692500000000,1394/6/7
1394/6/8,شنفت1,10120,89936440,2,8887,8887,9338,-16,-0.17104981825956,8887,-467,-4.99251657,9354,11672500000000,1394/6/8
1394/6/9,شنفت1,523,4640056,2,8872,8872,9337,-1,-0.01070893124866,8872,-466,-4.9903619618762,9338,11671250000000,1394/6/9
1394/6/10,شنفت1,265,2350815,2,8871,8871,9337,0,0,8871,-466,-4.990896434,9337,11671250000000,1394/6/10
1394/6/11,شنفت1,356,3158076,2,8871,8871,9336,-1,-0.01071007818357,8871,-466,-4.990896434,9337,11670000000000,1394/6/11
1394/6/14,شنفت1,10586,93897820,15,8870,8870,9320,-16,-0.1713796058269,8870,-466,-4.99143102,9336,11650000000000,1394/6/14
1394/6/15,شنفت1,1674,14821596,4,8854,8854,9317,-3,-0.03218884120171,8854,-466,-5,9320,11646250000000,1394/6/15
1394/6/16,شنفت1,275,2434300,1,8852,8852,9317,0,0,8852,-465,-4.990876892,9317,11646250000000,1394/6/16
1394/6/17,شنفت1,6276,55555152,4,8852,8852,9307,-10,-0.10733068584308,8852,-465,-4.990876892,9317,11633750000000,1394/6/17
1394/6/18,شنفت1,241768,2022764915,186,8795,7959,8367,-940,-10.09992479,8161,-1146,-12.31331256,9307,10458750000000,1394/6/18
1394/6/21,شنفت1,28398,226943486,52,8200,7949,8331,-36,-0.43026174256005,8000,-367,-4.386279431,8367,10413750000000,1394/6/21
1394/6/22,شنفت1,35498,281084683,32,8125,7915,8282,-49,-0.58816468611211,7915,-416,-4.993398151,8331,10352500000000,1394/6/22
1394/6/23,شنفت1,23427,184347606,25,7915,7868,8250,-32,-0.38638010142477,7868,-414,-4.998792562,8282,10312500000000,1394/6/23
1394/6/24,شنفت1,1400,10973200,3,7838,7838,8248,-2,-0.02424242424242,7838,-412,-4.993939394,8250,10310000000000,1394/6/24
1394/6/25,شنفت1,2130,16690680,5,7836,7836,8245,-3,-0.03637245392822,7836,-412,-4.995150339,8248,10306250000000,1394/6/25
1394/6/30,شنفت1,1333,10441389,2,7833,7833,8243,-2,-0.02425712553062,7833,-412,-4.996967859,8245,10303750000000,1394/6/30
1394/6/31,شنفت1,26474,207317894,22,7831,7831,8207,-36,-0.43673419871406,7831,-412,-4.998180274,8243,10258750000000,1394/6/31
1394/7/1,شنفت1,89924,704108592,84,8177,7797,8094,-113,-1.376873401,7797,-410,-4.995735348,8207,10117500000000,1394/7/1
1394/7/4,شنفت1,4439,34135910,6,7690,7690,8088,-6,-0.07412898443291,7690,-404,-4.991351618,8094,10110000000000,1394/7/4
1394/7/5,شنفت1,31045,238919370,28,7800,7684,8047,-41,-0.50692383778437,7684,-404,-4.995054402,8088,10058750000000,1394/7/5
1394/7/6,شنفت1,16673,128574810,15,7760,7645,8028,-19,-0.23611283708214,7645,-402,-4.995650553,8047,10035000000000,1394/7/6
1394/7/7,شنفت1,300,2288100,2,7627,7627,8028,0,0,7627,-401,-4.995017439,8028,10035000000000,1394/7/7
1394/7/8,شنفت1,2336,17816672,4,7627,7627,8025,-3,-0.03736920777279,7627,-401,-4.995017439,8028,10031250000000,1394/7/8
1394/7/14,شنفت1,519,3956856,3,7624,7624,8024,-1,-0.01246105919003,7624,-401,-4.996884735,8025,10030000000000,1394/7/14
1394/7/15,شنفت1,132138,1007693178,26,7865,7623,7849,-175,-2.180957129,7865,-159,-1.981555333998,8024,9811250000000,1394/7/15
1394/7/18,شنفت1,60221,449285972,45,7465,7457,7771,-78,-0.99375716651802,7457,-392,-4.994266786,7849,9713750000000,1394/7/18
1394/7/19,شنفت1,40795,302423065,34,7640,7383,7722,-49,-0.63054947883155,7640,-131,-1.685754729,7771,9652500000000,1394/7/19
1394/7/20,شنفت1,44910,329553110,24,7340,7336,7665,-57,-0.73815073815073,7338,-384,-4.972804973,7722,9581250000000,1394/7/20
1394/7/21,شنفت1,44583,329389727,32,7500,7282,7624,-41,-0.53489889106327,7499,-166,-2.165688193,7665,9530000000000,1394/7/21
1394/7/22,شنفت1,27086,198049495,36,7500,7243,7596,-28,-0.36726128016789,7243,-381,-4.997376705,7624,9495000000000,1394/7/22
1394/7/25,شنفت1,99576,750472059,97,7900,7217,7576,-20,-0.26329647182727,7520,-76,-1.000526593,7596,9470000000000,1394/7/25
1394/7/26,شنفت1,26080,194396918,24,7852,7301,7565,-11,-0.14519535374868,7302,-274,-3.616684266,7576,9456250000000,1394/7/26
1394/7/27,شنفت1,6988,52105308,12,7502,7302,7562,-3,-0.03965631196298,7502,-63,-0.83278255122273,7565,9452500000000,1394/7/27
1394/7/28,شنفت1,3840,28619900,8,7460,7450,7561,-1,-0.01322401481089,7452,-110,-1.454641629,7562,9451250000000,1394/7/28
1394/7/29,شنفت1,83900,652380438,69,7939,7410,7621,60,0.79354582727152,7869,308,4.073535247,7561,9526250000000,1394/7/29
1394/8/3,شنفت1,11146,84265720,11,7900,7420,7619,-2,-0.02624327516074,7420,-201,-2.637449154,7621,9523750000000,1394/8/3
1394/8/4,شنفت1,739,5593004,5,7849,7480,7619,0,0,7602,-17,-0.22312639453996,7619,9523750000000,1394/8/4
1394/8/5,شنفت1,38012,284983048,29,7550,7450,7604,-15,-0.19687623047644,7500,-119,-1.561884762,7619,9505000000000,1394/8/5
1394/8/6,شنفت1,15782,118497220,15,7520,7470,7599,-5,-0.06575486586007,7510,-94,-1.236191478,7604,9498750000000,1394/8/6
1394/8/9,شنفت1,217446,1595869141,73,7410,7280,7411,-188,-2.474009738,7280,-319,-4.197920779,7599,9263750000000,1394/8/9
1394/8/10,شنفت1,23900,174771159,22,7400,7271,7403,-8,-0.10794764539198,7271,-140,-1.889083794,7411,9253750000000,1394/8/10
1394/8/11,شنفت1,2063,15006687,5,7300,7268,7402,-1,-0.01350803728218,7273,-130,-1.756044847,7403,9252500000000,1394/8/11
1394/8/12,شنفت1,7034,51974670,11,7490,7265,7402,0,0,7400,-2,-0.02701972439881,7402,9252500000000,1394/8/12
1394/8/13,شنفت1,70888,518355484,36,7440,7260,7381,-21,-0.28370710618751,7440,38,0.51337476357741,7402,9226250000000,1394/8/13
1394/8/16,شنفت1,41147,299208115,22,7286,7202,7366,-15,-0.20322449532583,7202,-179,-2.425145644,7381,9207500000000,1394/8/16
1394/8/17,شنفت1,28397,206287950,23,7390,7218,7356,-10,-0.13575889220743,7250,-116,-1.57480315,7366,9195000000000,1394/8/17
1394/8/18,شنفت1,13729,99606601,18,7369,7200,7351,-5,-0.06797172376291,7221,-135,-1.835236542,7356,9188750000000,1394/8/18
1394/8/19,شنفت1,394860,2818854586,73,7270,7099,7139,-212,-2.883961366,7100,-251,-3.414501428,7351,8923750000000,1394/8/19
1394/8/20,شنفت1,36980,261480560,28,7110,7000,7131,-8,-0.11206051267684,7000,-139,-1.947051408,7139,8913750000000,1394/8/20
1394/8/23,شنفت1,186670,1267160121,94,6911,6775,6918,-213,-2.986958351,6775,-356,-4.992287197,7131,8647500000000,1394/8/23
1394/8/24,شنفت1,90682,624044852,77,7070,6605,6907,-11,-0.15900549291702,6921,3,0.04336513443191,6918,8633750000000,1394/8/24
1394/8/25,شنفت1,147735,1040806981,103,7236,6900,6975,68,0.98450846966845,7151,244,3.532648038,6907,8718750000000,1394/8/25
1394/8/26,شنفت1,21828,156640759,23,7240,7082,6990,15,0.21505376344086,7150,175,2.5089605734767,6975,8737500000000,1394/8/26
1394/8/27,شنفت1,18514,129959883,35,7123,6999,6992,2,0.02861230329041,7090,100,1.430615165,6990,8740000000000,1394/8/27
1394/8/30,شنفت1,116841,840617257,54,7300,6800,7071,79,1.1298627,7300,308,4.405034325,6992,8838750000000,1394/8/30
1394/9/1,شنفت1,6310,46062350,7,7300,7299,7076,5,0.07071135624381,7300,229,3.238580116,7071,8845000000000,1394/9/1
1394/9/2,شنفت1,17977,127636700,16,7100,7100,7077,1,0.01413227812323,7100,24,0.3391746749576,7076,8846250000000,1394/9/2
1394/9/3,شنفت1,9290,65361910,18,7100,7000,7076,-1,-0.01413028119259,7021,-56,-0.79129574678536,7077,8845000000000,1394/9/3
1394/9/4,شنفت1,20799,145374150,44,7022,6950,7070,-6,-0.0847936687394,7008,-68,-0.96099491237987,7076,8837500000000,1394/9/4
1394/9/7,شنفت1,43938,300859999,20,6950,6800,7037,-33,-0.46676096181046,6810,-260,-3.677510608,7070,8796250000000,1394/9/7
1394/9/8,شنفت1,13148,89535080,27,6988,6760,7027,-10,-0.14210601108426,6790,-247,-3.510018474,7037,8783750000000,1394/9/8
1394/9/9,شنفت1,102465,706169477,26,7199,6751,6981,-46,-0.65461790237654,7199,172,2.447701722,7027,8726250000000,1394/9/9
1394/9/10,شنفت1,15601,106187526,11,7000,6760,6972,-9,-0.12892135797163,6811,-170,-2.435181206,6981,8715000000000,1394/9/10
1394/9/14,شنفت1,59382,423841697,33,7199,7000,7005,33,0.47332185886402,7198,226,3.241537579,6972,8756250000000,1394/9/14
1394/9/15,شنفت1,4272,30243601,7,7180,7022,7006,1,0.0142755174875,7080,75,1.070663812,7005,8757500000000,1394/9/15
1394/9/16,شنفت1,5544,39913765,12,7250,7080,7010,4,0.05709391949757,7080,74,1.0562375107051,7006,8762500000000,1394/9/16
1394/9/18,شنفت1,17847,125378450,14,7060,7000,7011,1,0.01426533523537,7040,30,0.42796005706134,7010,8763750000000,1394/9/18
1394/9/22,شنفت1,33601,231265305,24,7050,6780,6997,-14,-0.19968620738838,7000,-11,-0.15689630580516,7011,8746250000000,1394/9/22
1394/9/23,شنفت1,15953,106917763,27,6800,6660,6981,-16,-0.2286694297556,6720,-277,-3.958839503,6997,8726250000000,1394/9/23
1394/9/24,شنفت1,5750,39106020,17,6803,6800,6978,-3,-0.04297378599054,6800,-181,-2.592751755,6981,8722500000000,1394/9/24
1394/9/25,شنفت1,2548,17194050,7,6940,6710,6976,-2,-0.02866150759529,6710,-268,-3.840642018,6978,8720000000000,1394/9/25
1394/9/28,شنفت1,25418,172799732,49,7020,6700,6961,-15,-0.21502293577981,6700,-276,-3.956422018,6976,8701250000000,1394/9/28
1394/9/29,شنفت1,74167,490739136,47,6666,6613,6876,-85,-1.221088924,6630,-331,-4.7550639275966,6961,8595000000000,1394/9/29
1394/9/30,شنفت1,35040,230744488,34,6751,6537,6842,-34,-0.49447353112274,6550,-326,-4.741128563,6876,8552500000000,1394/9/30
1394/10/1,شنفت1,14145,91948000,20,6505,6500,6826,-16,-0.23384975153463,6500,-342,-4.9985384390529,6842,8532500000000,1394/10/1
1394/10/2,شنفت1,22070,143484875,28,6669,6485,6802,-24,-0.35159683562847,6669,-157,-2.3000292997363,6826,8502500000000,1394/10/2
1394/10/5,شنفت1,22133,143043925,37,6500,6462,6777,-25,-0.36753895912966,6462,-340,-4.998529844,6802,8471250000000,1394/10/5
1394/10/6,شنفت1,23853,154231457,18,6573,6439,6752,-25,-0.36889479120554,6500,-277,-4.087354287,6777,8440000000000,1394/10/6
1394/10/7,شنفت1,24823,160734090,18,6501,6462,6729,-23,-0.34063981042654,6470,-282,-4.176540284,6752,8411250000000,1394/10/7
1394/10/9,شنفت1,15650,103676060,15,6999,6550,6724,-5,-0.07430524595036,6982,253,3.759845445,6729,8405000000000,1394/10/9
1394/10/12,شنفت1,9974,66554550,18,6800,6562,6722,-2,-0.02974419988102,6563,-161,-2.39440809,6724,8402500000000,1394/10/12
1394/10/13,شنفت1,4576,30816812,8,6750,6551,6722,0,0,6720,-2,-0.02975304968759,6722,8402500000000,1394/10/13
1394/10/14,شنفت1,207453,1462436826,59,7058,6900,6948,226,3.362094614698,7058,336,4.998512348,6722,8685000000000,1394/10/14
1394/10/15,شنفت1,291118,2123705810,31,7295,7295,7285,337,4.8503166378814,7295,347,4.994242948,6948,9106250000000,1394/10/15
1394/10/16,شنفت1,157615,1205597135,54,7649,7649,7476,191,2.621825669,7649,364,4.996568291,7285,9345000000000,1394/10/16
1394/10/19,شنفت1,95142,718777881,65,7798,7350,7501,25,0.33440342429106,7445,-31,-0.41466024612092,7476,9376250000000,1394/10/19
1394/10/20,شنفت1,104679,781628389,41,7699,7250,7489,-12,-0.15997866951073,7508,7,0.09332089054792,7501,9361250000000,1394/10/20
1394/10/21,شنفت1,26056,190362164,24,7590,7230,7473,-16,-0.21364668179997,7350,-139,-1.856055548,7489,9341250000000,1394/10/21
1394/10/22,شنفت1,77960,557498378,71,7331,7100,7389,-84,-1.124046568,7100,-373,-4.991302021,7473,9236250000000,1394/10/22
1394/10/23,شنفت1,68125,501918166,32,7500,7053,7384,-5,-0.06766815536608,7400,11,0.14886994180538,7389,9230000000000,1394/10/23
1394/10/26,شنفت1,41113,313559860,28,7753,7398,7417,33,0.44691224268689,7590,206,2.789815818,7384,9271250000000,1394/10/26
1394/10/27,شنفت1,61628,442159973,51,7595,7047,7367,-50,-0.67412700552784,7047,-370,-4.988539841,7417,9208750000000,1394/10/27
1394/10/28,شنفت1,3298,23204996,11,7100,7002,7363,-4,-0.05429618569295,7030,-337,-4.574453645,7367,9203750000000,1394/10/28
1394/10/29,شنفت1,88853,632982015,63,7420,7010,7292,-71,-0.96428086377835,7200,-163,-2.213771561,7363,9115000000000,1394/10/29
1394/10/30,شنفت1,65084,460196917,35,7390,7020,7244,-48,-0.6582556226001,7130,-162,-2.221612726,7292,9055000000000,1394/10/30
1394/11/3,شنفت1,47128,339283780,35,7430,7110,7237,-7,-0.09663169519602,7202,-42,-0.57979017117614,7244,9046250000000,1394/11/3
1394/11/4,شنفت1,121449,867354166,102,7379,7060,7198,-39,-0.53889733314909,7370,133,1.837778085,7237,8997500000000,1394/11/4
1394/11/5,شنفت1,51174,375105523,54,7379,7116,7221,23,0.31953320366768,7377,179,2.486801889,7198,9026250000000,1394/11/5
1394/11/6,شنفت1,302841,2260292142,110,7582,7335,7464,243,3.365184877,7582,361,4.999307575,7221,9330000000000,1394/11/6
1394/11/7,شنفت1,82031,619665605,58,7836,7102,7489,25,0.33494105037513,7470,6,0.08038585209003,7464,9361250000000,1394/11/7
1394/11/10,شنفت1,278114,2172395257,122,7863,7470,7788,299,3.992522366137,7863,374,4.993991187,7489,9735000000000,1394/11/10
1394/11/11,شنفت1,310677,2536297483,89,8177,7910,8164,376,4.827940421,8177,389,4.994863893,7788,10205000000000,1394/11/11
1394/11/12,شنفت1,17744,152101568,18,8572,8572,8188,24,0.29397354238118,8572,408,4.99755022,8164,10235000000000,1394/11/12
1394/11/13,شنفت1,801810,6893038513,110,8597,8572,8597,409,4.995114802,8597,409,4.995114802,8188,10746250000000,1394/11/13
1394/11/14,شنفت1,369151,3122243390,151,8800,8311,8458,-139,-1.616843085,8480,-117,-1.360939863,8597,10572500000000,1394/11/14
1394/11/17,شنفت1,104266,868726204,61,8457,8050,8414,-44,-0.52021754551903,8240,-218,-2.577441476,8458,10517500000000,1394/11/17
1394/11/18,شنفت1,199085,1684837699,87,8640,8170,8446,32,0.38031851675778,8449,35,0.41597337770382,8414,10557500000000,1394/11/18
1394/11/19,شنفت1,104147,891337265,85,8720,8323,8485,39,0.46175704475491,8510,64,0.75775515036703,8446,10606250000000,1394/11/19
1394/11/20,شنفت1,16107459,141721000000,152,8899,8322,8798,313,3.688862699,8322,-163,-1.921037124,8485,10997500000000,1394/11/20
1394/11/21,شنفت1,120193,1019444869,48,8502,8371,8671,-127,-1.443509889,8410,-388,-4.410093203,8798,10838750000000,1394/11/21
1394/11/24,شنفت1,191720,1585493824,56,8400,8238,8415,-256,-2.952369969,8238,-433,-4.993657018,8671,10518750000000,1394/11/24
1394/11/25,شنفت1,105229,842882525,31,8238,7995,8273,-142,-1.687462864,7995,-420,-4.991087344,8415,10341250000000,1394/11/25
1394/11/26,شنفت1,217682,1785198218,63,8429,7860,8221,-52,-0.62855070711954,8155,-118,-1.426326605,8273,10276250000000,1394/11/26
1394/11/27,شنفت1,180179,1471779720,45,8330,8150,8189,-32,-0.38924705023719,8150,-71,-0.86364189271378,8221,10236250000000,1394/11/27
1394/11/28,شنفت1,66377,545699857,60,8350,8150,8196,7,0.08548052265233,8199,10,0.12211503236048,8189,10245000000000,1394/11/28
1394/12/1,شنفت1,55120,448961364,36,8470,8001,8187,-9,-0.10980966325036,8100,-96,-1.171303075,8196,10233750000000,1394/12/1
1394/12/2,شنفت1,162046,1334378205,56,8277,7900,8213,26,0.31757664590203,8270,83,1.01380237,8187,10266250000000,1394/12/2
